name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
'658_P-26_f_S-5_PS-S',2.865727e+001,2.388125e-001,1.882127e+001,3.108672e+001,3.376236e+001,1.494109e+001,4.545859e+002,3.459512e+002,5.389549e+001,3.111176e+001,1.686723e-001,8.951911e-001,6.949592e-002,9.500570e-002,2.498589e-001,1.803630e-001,2.872607e+000,1.614505e+000,3.322041e+000,2.268056e+000,8.764647e-002,7.429098e-001,2.898019e+001,3.177296e-001,1.270366e+001,6.011043e-001,1.973169e+001,4.125083e-001,1.040059e+001,5.640644e-001,4.363003e-002,2.475831e+000,1.100656e+000,8.475014e-001,5.103017e+000,1.252653e+000,7.078051e+000,3.717002e+000,2.409144e+001,1.021090e+000,5.602924e+002,3.626476e-001,1.328886e+003,1.506087e-001,-1.223378e+002,-7.143521e-001,1.617893e+003,1.206698e-001,9.185157e+002,3.699304e-001,-1.276374e+002,-6.302289e-001,2.701943e+003,1.071106e-001,8.637756e+002,4.448191e-001,-1.301521e+002,-5.967642e-001,-2.393599e+001,-2.459664e-001,3.289402e+001,2.199937e-001,-3.267604e-002,-9.682177e-001,-1.859655e-002,-4.737900e-001,1.188280e-001,6.676669e-001,3.441431e+001,2.762661e-001,1.335263e+001,7.120116e-001,2.457473e+001,3.366863e-001,1.196908e+001,5.817173e-001,-2.428876e+001,3.529557e+001,-7.681874e-002,-1.201190e-002,6.439705e-002,2.152642e+000,1.976285e+000,2.070000e-001,2.073186e-001,2.308333e-001,2.380287e-001,-3.733550e+001
'659_P-26_f_S-6_PS-S',3.071812e+001,2.003176e-001,3.067074e+001,3.293906e+001,3.386103e+001,3.190287e+000,6.277365e+002,7.032068e+002,5.203705e+001,3.976327e+001,2.333381e-001,8.119193e-001,7.406970e-002,1.681138e-001,3.762594e-001,3.021897e-001,4.095594e+000,1.927089e+000,3.696933e+000,3.046920e+000,1.142517e-001,7.219397e-001,3.085596e+001,3.917377e-001,1.146039e+001,8.821203e-001,1.862819e+001,4.367562e-001,1.028657e+001,7.033079e-001,3.958405e-002,2.255909e+000,1.043241e+000,9.318140e-001,7.190292e+000,7.266820e-001,4.943972e+000,3.847496e+000,2.481721e+001,6.806130e-001,5.991271e+002,3.367366e-001,1.381981e+003,1.625257e-001,-1.043825e+002,-8.291033e-001,1.626758e+003,1.199180e-001,1.002064e+003,3.955123e-001,-1.085725e+002,-7.408534e-001,2.728301e+003,9.544828e-002,8.584860e+002,5.182855e-001,-1.127822e+002,-6.788291e-001,-2.215421e+001,-3.036546e-001,3.273637e+001,2.231932e-001,-2.492354e-002,-1.150626e+000,-1.894357e-002,-5.918158e-001,1.508915e-001,5.827417e-001,3.722366e+001,3.052268e-001,9.781106e+000,1.180846e+000,2.165292e+001,4.273786e-001,1.075724e+001,7.669778e-001,-2.288944e+001,3.375990e+001,-7.041866e-002,-1.057494e-002,7.253980e-002,3.131115e+000,2.569170e+000,1.953846e-001,2.007913e-001,1.578571e-001,2.285100e-001,-3.677588e+001
'660_P-26_f_S-1_PS-S',3.601730e+001,3.582446e-001,1.739436e+001,3.938214e+001,4.837997e+001,3.098561e+001,1.034032e+002,9.455571e+001,2.663959e+002,1.851974e+002,5.508767e-001,1.635073e+000,6.887129e-002,7.360617e-002,1.238624e+000,1.169753e+000,6.752609e+000,5.966925e+000,1.072185e+001,4.077108e+000,4.349671e-001,1.829395e+000,2.178271e+001,4.734934e-001,8.402366e+000,1.561705e+000,1.689914e+001,1.040725e+000,-8.760580e-001,-1.938251e+001,4.935819e-002,1.895775e+000,1.005029e+000,9.812348e-001,6.658612e+000,1.099970e+000,1.628940e+001,8.644914e-001,1.192650e+001,1.037989e+000,5.386239e+002,4.369693e-001,1.052117e+003,1.658032e-001,-1.485018e+002,-5.716017e-001,1.739893e+003,1.370343e-001,6.481932e+002,6.682635e-001,-1.420482e+002,-5.503191e-001,2.642953e+003,1.160015e-001,9.261323e+002,5.541781e-001,-1.386648e+002,-5.985496e-001,-1.311261e+001,-4.866964e-001,1.734991e+001,4.801905e-001,4.449430e-002,1.178702e+000,-2.261885e-002,-5.507218e-001,1.182318e+000,8.600727e-001,1.915277e+001,6.376582e-001,-9.880837e-001,-1.795367e+001,2.359877e+001,1.212632e+000,-1.888785e+001,-9.510866e-001,-2.456822e+001,3.652086e+001,-7.177325e-002,-9.863229e-003,5.650978e-002,1.507538e+000,1.036269e+000,3.250000e-001,3.050000e-001,4.100000e-001,2.164871e-001,-2.385605e+001
'661_P-26_f_S-2_PS-L',3.632646e+001,2.628015e-001,3.177827e+001,3.980721e+001,4.426144e+001,1.248317e+001,5.081788e+002,8.455231e+002,9.761068e+001,1.158165e+002,7.654015e-001,9.843768e-001,8.596995e-002,4.762770e-001,1.507226e+000,1.421257e+000,2.072948e+001,1.265264e+001,1.889948e+001,1.123704e+001,4.191375e-001,1.109456e+000,2.005841e+001,5.161409e-001,1.286716e-001,1.164334e+002,1.473276e+001,1.050203e+000,-1.117974e+001,-1.967452e+000,5.249480e-002,1.825054e+000,1.259959e+000,7.695299e-001,7.086175e+000,9.784138e-001,7.578125e+000,3.718755e+000,1.139000e+001,1.638801e+000,5.027639e+002,3.456535e-001,1.146870e+003,1.860806e-001,-9.954750e+001,-9.188871e-001,1.621255e+003,1.263228e-001,7.346387e+002,5.108488e-001,-8.262211e+001,-9.634121e-001,2.616417e+003,1.068381e-001,9.002588e+002,6.323498e-001,-8.063775e+001,-1.008582e+000,-1.158310e+001,-5.315076e-001,1.745947e+001,4.322742e-001,1.638952e-002,2.831931e+000,-2.266050e-002,-4.796152e-001,5.584218e-001,8.335777e-001,2.100901e+001,4.431518e-001,-6.367015e+000,-2.227908e+000,1.695789e+001,1.047418e+000,-1.984573e+001,-1.135457e+000,-1.811016e+001,2.866604e+001,-5.034988e-002,-1.088514e-002,1.766464e-001,3.614458e+000,2.469136e+000,2.600000e-001,1.260952e-001,1.216667e-001,9.529195e-002,-2.722499e+001
'662_P-26_f_S-5_PS-L',3.413048e+001,2.218958e-001,3.205941e+001,3.582122e+001,3.987027e+001,7.810860e+000,3.193004e+002,3.515756e+002,7.880646e+000,5.903782e+001,7.135842e-001,1.042582e+000,1.704397e-001,4.669842e-001,1.068855e+000,8.984149e-001,1.111007e+001,6.231254e+000,1.288208e+001,1.069999e+001,3.282931e-001,9.508401e-001,2.561880e+001,4.319069e-001,4.846908e+000,3.386565e+000,1.576258e+001,6.773679e-001,-7.133018e+000,-2.841613e+000,5.285612e-002,1.731933e+000,1.013080e+000,9.327686e-001,6.910490e+000,1.027675e+000,4.906353e+000,3.649491e+000,1.494259e+001,8.683000e-001,5.550946e+002,3.752586e-001,1.176433e+003,1.680503e-001,-6.451280e+001,-1.213354e+000,1.648563e+003,1.556745e-001,8.808750e+002,4.857205e-001,-6.368831e+001,-1.094470e+000,2.642815e+003,1.219832e-001,8.494360e+002,6.168349e-001,-6.489039e+001,-1.064124e+000,-1.478869e+001,-5.516555e-001,2.190815e+001,4.168025e-001,3.405944e-004,8.723051e+001,-2.202246e-002,-4.988158e-001,3.914171e-001,8.225555e-001,2.678759e+001,4.105229e-001,1.251276e+000,1.351202e+001,1.601527e+001,6.904057e-001,-1.298178e+001,-1.528869e+000,-2.238023e+001,3.241584e+001,-6.103427e-002,-1.280055e-002,1.390580e-001,3.344482e+000,2.730376e+000,2.725000e-001,2.241512e-001,8.142857e-002,8.424938e-002,-2.764190e+001
'663_P-26_f_S-4_PS-L',3.575576e+001,1.693247e-001,3.324339e+001,3.756482e+001,3.937268e+001,6.129292e+000,1.225885e+002,8.823335e+001,1.005512e+002,1.056539e+002,7.436731e-001,8.349415e-001,2.333407e-001,5.644506e-001,1.095943e+000,8.626021e-001,1.030939e+001,5.409428e+000,1.130761e+001,5.836600e+000,3.233861e-001,8.731502e-001,2.558361e+001,5.025258e-001,-5.193753e-001,-3.226688e+001,1.479726e+001,1.045903e+000,-1.086292e+001,-1.466478e+000,3.998673e-002,2.005883e+000,1.062726e+000,9.101994e-001,7.871021e+000,7.192512e-001,4.919451e+000,2.948565e+000,1.490997e+001,1.124762e+000,5.700770e+002,3.850010e-001,1.287565e+003,2.444206e-001,-5.153070e+001,-1.468221e+000,1.612644e+003,1.425769e-001,8.783627e+002,5.221217e-001,-5.197846e+001,-1.225033e+000,2.604378e+003,1.145960e-001,9.961870e+002,6.083779e-001,-5.340295e+001,-1.179649e+000,-1.242949e+001,-4.856293e-001,2.059156e+001,3.866117e-001,8.309455e-003,4.289615e+000,-2.124267e-002,-5.288273e-001,3.718634e-001,7.808040e-001,2.718957e+001,4.657508e-001,-3.005692e+000,-5.376258e+000,1.442817e+001,1.127812e+000,-1.405545e+001,-1.117089e+000,-1.577222e+001,2.407056e+001,-5.251827e-002,-1.466713e-002,1.194480e-001,4.231626e+000,2.257336e+000,3.580000e-001,2.314649e-001,6.300000e-002,4.670118e-002,-2.888874e+001
'664_P-26_f_S-5_PS-L',3.130919e+001,2.951108e-001,1.820609e+001,3.442716e+001,3.934391e+001,2.113782e+001,4.818284e+002,4.074838e+002,3.145918e+001,1.185159e+001,3.686939e-001,1.319476e+000,8.730938e-002,2.019971e-001,5.179086e-001,4.305992e-001,7.092635e+000,5.861307e+000,8.725805e+000,8.795950e+000,1.641092e-001,1.086383e+000,2.385956e+001,3.817156e-001,7.621069e+000,1.841732e+000,1.881825e+001,5.506108e-001,1.023081e+000,1.168264e+001,4.102105e-002,1.725125e+000,1.004415e+000,7.237968e-001,6.028672e+000,1.158347e+000,2.033355e+000,8.044518e+000,1.583871e+001,9.812829e-001,5.372228e+002,3.759180e-001,1.290606e+003,2.385491e-001,-1.147094e+002,-7.933972e-001,1.600851e+003,1.375481e-001,9.902897e+002,5.408356e-001,-1.131927e+002,-7.484299e-001,2.564376e+003,1.379158e-001,8.777890e+002,5.499533e-001,-1.137531e+002,-7.402284e-001,-1.642736e+001,-4.755436e-001,2.295992e+001,3.998922e-001,-8.261626e-004,-3.876345e+001,-2.138696e-002,-4.693910e-001,2.542279e-001,8.212387e-001,2.791476e+001,3.575373e-001,3.650591e+000,4.824159e+000,2.047980e+001,6.478980e-001,-6.836705e+000,-1.788990e+000,-2.245433e+001,3.287994e+001,-7.599033e-002,-9.152968e-003,7.693545e-002,2.064220e+000,1.856148e+000,2.600000e-001,2.341474e-001,2.288889e-001,2.769855e-001,-3.345726e+001
'665_P-26_f_S-6_PS-L',3.652193e+001,2.050010e-001,3.282584e+001,3.961705e+001,4.121227e+001,8.386429e+000,2.628150e+002,4.625022e+002,-3.926244e+001,1.362026e+002,5.313724e-001,1.012728e+000,8.173742e-002,3.436561e-001,9.230167e-001,8.412793e-001,1.281602e+001,5.764614e+000,1.203526e+001,6.406394e+000,2.589935e-001,1.145042e+000,2.552141e+001,4.431528e-001,-7.852438e-001,-2.117794e+001,1.071590e+001,1.230659e+000,-4.239249e-002,-3.583798e+002,4.146283e-002,1.622604e+000,1.104046e+000,8.235649e-001,7.965112e+000,7.107579e-001,3.460335e+000,2.831419e+000,1.484241e+001,6.627285e-001,5.681703e+002,3.854645e-001,1.279442e+003,1.879712e-001,-1.197208e+002,-7.702332e-001,1.558346e+003,1.391423e-001,9.925325e+002,3.976453e-001,-1.024590e+002,-8.549998e-001,2.567006e+003,1.122666e-001,9.757783e+002,5.892385e-001,-1.045871e+002,-8.193460e-001,-1.173499e+001,-6.736340e-001,2.153319e+001,4.230880e-001,-2.694688e-003,-1.157258e+001,-1.719058e-002,-7.372816e-001,3.963545e-001,8.569831e-001,2.920001e+001,3.835595e-001,-8.403444e+000,-2.110343e+000,1.070520e+001,1.521751e+000,-9.423444e+000,-1.473966e+000,-2.068943e+001,3.291284e+001,-7.229733e-002,-6.210750e-003,1.010411e-001,2.914390e+000,2.022059e+000,2.590909e-001,2.738100e-001,2.136364e-001,2.683713e-001,-3.199269e+001
'666_P-26_f_S-1_PS-L',3.346650e+001,2.350141e-001,3.601531e+001,3.618133e+001,3.685033e+001,8.350143e-001,1.506729e+001,0,5.300168e+001,0,3.034569e-001,1.220548e+000,7.071649e-002,8.060826e-002,6.765069e-001,6.057904e-001,7.024723e-001,4.879816e-001,1.980428e+000,0,1.300878e-001,1.082678e+000,2.517354e+001,5.356733e-001,1.222518e+001,8.771383e-001,1.840053e+001,7.848413e-001,-1.452197e+000,-1.120646e+001,2.109102e-002,1.324037e+000,7.325473e-001,8.957538e-001,9.193708e+000,7.377927e-001,1.374238e+001,9.842142e-001,2.266629e+001,3.278657e-001,5.217991e+002,3.396992e-001,1.327956e+003,1.882095e-001,-1.450971e+002,-5.509949e-001,1.664220e+003,2.188651e-001,8.082661e+002,7.092013e-001,-1.385997e+002,-5.678960e-001,2.641205e+003,1.283336e-001,1.142198e+003,8.240786e-001,-1.384282e+002,-5.706056e-001,-1.754968e+001,-2.510671e-001,2.581743e+001,3.169639e-001,1.715017e-002,2.811688e+000,-2.772094e-002,-3.601780e-001,2.684707e-001,6.087454e-001,3.416645e+001,3.976660e-001,7.053053e+000,1.919497e+000,2.498747e+001,8.896857e-001,-2.015743e+001,-6.917122e-001,-2.462448e+001,3.556987e+001,-7.985075e-002,-8.355881e-003,5.576191e-002,6.711410e-001,6.993007e-001,4.900000e-001,0,4.550000e-001,8.500000e-002,-3.308406e+001
'667_P-05_m_S-6_PS-M',2.197013e+001,7.769583e-002,2.088813e+001,2.201239e+001,2.302276e+001,2.134634e+000,1.177534e+002,1.282937e+002,2.866884e+001,2.721872e+001,9.283087e-001,5.981892e-001,3.963722e-001,9.055510e-001,1.366988e+000,9.706159e-001,1.465709e+001,7.453408e+000,1.212647e+001,6.494886e+000,7.133866e-001,7.042099e-001,3.083056e+001,4.932916e-001,9.035355e+000,1.247102e+000,1.902453e+001,8.206303e-001,-1.914545e+000,-6.705779e+000,3.846700e-002,1.037490e+000,1.871325e+000,7.247199e-001,2.812899e+000,1.162931e+000,5.003436e+000,9.857200e-001,2.285167e+001,3.770134e-001,4.836508e+002,2.714757e-001,1.267736e+003,1.475775e-001,-4.042786e+001,-1.578861e+000,1.502700e+003,1.328555e-001,1.075084e+003,3.807762e-001,-5.232966e+001,-1.111148e+000,2.434640e+003,1.276993e-001,9.247397e+002,4.816817e-001,-5.520200e+001,-1.030695e+000,-1.757728e+001,-4.247787e-001,2.604258e+001,3.478898e-001,6.409185e-003,4.303010e+000,-2.947699e-002,-3.859865e-001,8.176106e-001,5.778475e-001,3.404488e+001,3.954544e-001,8.507957e+000,1.358061e+000,2.055388e+001,7.637253e-001,-2.022925e+000,-6.337596e+000,-8.738373e+000,1.822987e+001,1.332748e-002,-1.218063e-002,1.962745e-001,5.963303e+000,2.093023e+000,3.955556e-001,3.895328e-001,6.625000e-002,4.211220e-002,-2.298652e+001
'668_P-01_f_S-1_PS-S',2.490863e+001,3.886476e-001,1.379061e+001,3.189670e+001,3.354983e+001,1.975922e+001,9.272741e+001,5.077888e+001,5.055379e+001,0,4.851971e-001,1.381493e+000,5.257704e-002,1.252257e-001,9.792576e-001,9.266806e-001,2.202395e+000,1.561269e+000,3.544929e+000,0,2.303466e-001,1.629125e+000,2.413941e+001,5.316546e-001,8.131413e+000,1.775715e+000,7.130762e+000,2.432077e+000,3.741856e+000,4.178380e+000,3.499632e-002,1.768360e+000,1.693629e+000,7.797076e-001,3.446322e+000,1.821580e+000,9.466964e+000,2.471869e+000,2.054506e+001,4.827147e-001,6.364871e+002,3.513265e-001,1.318308e+003,1.961311e-001,-9.246856e+001,-9.397896e-001,1.660956e+003,2.041136e-001,1.014511e+003,3.704795e-001,-9.344353e+001,-8.778985e-001,2.612773e+003,1.531156e-001,7.947842e+002,5.004599e-001,-9.500007e+001,-8.516174e-001,-1.338758e+001,-5.221689e-001,2.326739e+001,2.894793e-001,-1.185638e-002,-4.044254e+000,-1.515917e-002,-9.828742e-001,3.878441e-001,1.130941e+000,2.710308e+001,5.260981e-001,5.347418e+000,3.285749e+000,4.133091e+000,5.332648e+000,-1.579059e+000,-1.170746e+001,-1.914840e+001,3.027686e+001,-5.752956e-002,-5.269486e-003,2.657199e-002,8.064516e-001,3.389831e+000,1.625000e-001,2.032701e-001,8.000000e-002,5.329165e-002,-2.940852e+001
'669_P-26_f_S-2_PS-L',3.226758e+001,2.617483e-001,2.785282e+001,3.526499e+001,3.829132e+001,1.043850e+001,2.296866e+002,2.554674e+002,1.388890e+002,1.011666e+002,6.623621e-001,9.781078e-001,1.060362e-001,3.955688e-001,1.137478e+000,1.031442e+000,1.264519e+001,7.075786e+000,8.506541e+000,4.691474e+000,3.179937e-001,9.869811e-001,2.414867e+001,4.461809e-001,2.755119e+000,5.642536e+000,2.428778e+001,5.977334e-001,-7.517999e+000,-2.466323e+000,6.115290e-002,2.307899e+000,1.154912e+000,9.690045e-001,5.926365e+000,1.189590e+000,4.093846e+000,6.956441e+000,1.247403e+001,2.062333e+000,5.303694e+002,3.742299e-001,1.183745e+003,3.122741e-001,-7.302215e+001,-1.201231e+000,1.679737e+003,1.291625e-001,6.705197e+002,6.980686e-001,-7.638398e+001,-9.942404e-001,2.668001e+003,1.005394e-001,1.086715e+003,7.166249e-001,-7.400938e+001,-1.047572e+000,-1.343496e+001,-5.143867e-001,1.938496e+001,4.680506e-001,9.023716e-003,3.660377e+000,-2.541297e-002,-4.538577e-001,4.187254e-001,7.750042e-001,2.632280e+001,3.551376e-001,-9.934746e-002,-1.588434e+002,2.606661e+001,6.203703e-001,-1.466281e+001,-1.194039e+000,-1.907073e+001,2.838860e+001,-6.185781e-002,-1.019777e-002,9.118563e-002,3.496504e+000,1.779359e+000,3.900000e-001,3.792624e-001,1.250000e-001,1.272465e-001,-2.887053e+001
'670_P-26_f_S-6_PS-L',3.099947e+001,2.530496e-001,3.037068e+001,3.384946e+001,3.601009e+001,5.639414e+000,2.882396e+002,3.109958e+002,1.616921e+002,1.635816e+002,3.185864e-001,1.143732e+000,7.197221e-002,1.392173e-001,5.048946e-001,4.329224e-001,6.772505e+000,4.401333e+000,5.241460e+000,4.552061e+000,1.313154e-001,9.600145e-001,2.881660e+001,3.794397e-001,4.919493e+000,2.768254e+000,1.702455e+001,5.831026e-001,4.540247e+000,2.328935e+000,2.392052e-002,1.519659e+000,1.005452e+000,1.024648e+000,6.589362e+000,1.115720e+000,6.975225e+000,2.334845e+000,1.995294e+001,5.434092e-001,5.679120e+002,3.522175e-001,1.320639e+003,1.601876e-001,-1.235708e+002,-7.099850e-001,1.598876e+003,1.312771e-001,9.649738e+002,3.301134e-001,-1.218807e+002,-6.825097e-001,2.621008e+003,9.871154e-002,8.488380e+002,3.649103e-001,-1.239388e+002,-6.521012e-001,-1.553439e+001,-4.896736e-001,2.503583e+001,3.341655e-001,-1.811646e-003,-2.131490e+001,-1.645090e-002,-6.719288e-001,2.035093e-001,7.453474e-001,3.478773e+001,3.303854e-001,-3.221541e+000,-4.970860e+000,1.783508e+001,7.473110e-001,-2.032759e+000,-5.654543e+000,-2.347653e+001,3.450990e+001,-7.303414e-002,-9.215831e-003,7.419874e-002,2.337229e+000,2.525253e+000,1.640000e-001,2.078717e-001,1.835294e-001,2.974982e-001,-3.524322e+001
'671_P-26_f_S-1_PS-M',2.899486e+001,2.420874e-001,2.424052e+001,3.087376e+001,3.456501e+001,1.032449e+001,4.432699e+002,2.154203e+002,5.857853e+001,0,1.475175e-001,1.248685e+000,6.703096e-002,7.153032e-002,1.250692e-001,5.803824e-002,3.759056e-001,2.476929e-001,1.305236e+000,0,8.091708e-002,1.009614e+000,2.760971e+001,3.357792e-001,1.125105e+001,5.283973e-001,1.715945e+001,5.836948e-001,7.992899e+000,6.094423e-001,5.049139e-002,1.740464e+000,8.345630e-001,9.710453e-001,5.820256e+000,1.054979e+000,4.596092e+000,7.580526e-001,2.087018e+001,3.118106e-001,5.057827e+002,3.794511e-001,1.438426e+003,1.776485e-001,-1.634605e+002,-4.344952e-001,1.607163e+003,1.941741e-001,9.444204e+002,5.237527e-001,-1.635927e+002,-4.066033e-001,2.546596e+003,1.160476e-001,9.293693e+002,2.864597e-001,-1.629497e+002,-4.156461e-001,-1.893998e+001,-2.115700e-001,2.667076e+001,2.887070e-001,-1.091376e-002,-3.410686e+000,-2.263558e-002,-3.274288e-001,1.747659e-001,7.651041e-001,3.720003e+001,3.530905e-001,7.172705e+000,9.473413e-001,2.497313e+001,7.017126e-001,5.049217e+000,1.520536e+000,-2.625204e+001,3.777415e+001,-8.281435e-002,-1.056484e-002,5.410203e-002,5.025126e-001,1.030928e+000,1.900000e-001,1.700000e-001,3.700000e-001,2.035927e-001,-3.762848e+001
'672_P-26_f_S-3_PS-M',3.174146e+001,1.640666e-001,3.003469e+001,3.378238e+001,3.494964e+001,4.914946e+000,2.709408e+002,1.875448e+002,8.008504e+001,5.878482e+001,3.128853e-001,1.063680e+000,7.206925e-002,2.005847e-001,4.313457e-001,3.592764e-001,5.159445e+000,3.454666e+000,4.368492e+000,3.600634e+000,1.683768e-001,1.125319e+000,2.871924e+001,3.622326e-001,1.201134e+001,9.616114e-001,2.156103e+001,4.393794e-001,6.852703e+000,1.126918e+000,2.828321e-002,9.707692e-001,9.460734e-001,1.029950e+000,8.082795e+000,6.975278e-001,9.082006e+000,6.579291e-001,2.358139e+001,3.211435e-001,5.788302e+002,3.271424e-001,1.349667e+003,1.428902e-001,-1.054282e+002,-8.186431e-001,1.662714e+003,1.441040e-001,8.848765e+002,3.143976e-001,-1.097033e+002,-7.271539e-001,2.674199e+003,7.725817e-002,6.941558e+002,3.281219e-001,-1.103595e+002,-7.176192e-001,-2.274327e+001,-2.718864e-001,3.101724e+001,2.570703e-001,-1.033445e-002,-3.613277e+000,-1.945663e-002,-4.834625e-001,2.409143e-001,8.885074e-001,3.337586e+001,3.191516e-001,1.211956e+001,1.142432e+000,2.506868e+001,4.159138e-001,6.836339e+000,1.184644e+000,-2.288723e+001,3.329918e+001,-6.593343e-002,-1.066978e-002,8.588849e-002,2.542373e+000,2.164502e+000,2.400000e-001,7.211103e-002,1.666667e-001,2.313487e-001,-3.045515e+001
'673_P-26_f_S-2_PS-M',3.148989e+001,2.344202e-001,2.546226e+001,3.526712e+001,3.635937e+001,1.089711e+001,3.907768e+002,4.052455e+002,4.810870e+002,6.724779e+002,2.897146e-001,1.006083e+000,7.444360e-002,1.532168e-001,5.684270e-001,4.939834e-001,5.560250e+000,4.264628e+000,5.789984e+000,3.024971e+000,1.657032e-001,1.060115e+000,2.716780e+001,3.855283e-001,1.529918e+001,6.403286e-001,1.872079e+001,5.842889e-001,8.662023e+000,8.054531e-001,6.965490e-002,2.168521e+000,1.038554e+000,8.207323e-001,7.803516e+000,8.630150e-001,1.231801e+001,5.076712e-001,2.667359e+001,2.785322e-001,5.107810e+002,3.392693e-001,1.298278e+003,1.439725e-001,-1.152279e+002,-7.435974e-001,1.625746e+003,1.331829e-001,8.951310e+002,3.715349e-001,-1.166558e+002,-6.746556e-001,2.614935e+003,1.033889e-001,9.252094e+002,4.565685e-001,-1.177214e+002,-6.599848e-001,-2.516889e+001,-2.942813e-001,3.400768e+001,2.673228e-001,-7.367171e-003,-6.169045e+000,-1.930437e-002,-4.012162e-001,2.527764e-001,7.629464e-001,3.289461e+001,3.111809e-001,1.491214e+001,8.057965e-001,2.348352e+001,5.145913e-001,7.865041e+000,1.033532e+000,-2.379941e+001,3.504598e+001,-7.324492e-002,-1.138747e-002,8.066062e-002,1.694915e+000,1.731602e+000,2.800000e-001,2.073644e-001,1.783333e-001,1.793894e-001,-3.053989e+001
